region	farm	housing	ownership	residential_area	householder_rel	sex	age_code	marrige_status	education	learn_status	preschool_child	preschool_child_num	economic	sideline	hour_dayjob	hour_sideline	industry	job	job_status	wage_earner_work_form	offday	monthly_income
22	2	1	2	50	1	1	5	2	1	1	2	-1	1	2	32	-1	2	8	3	-1	5	5
22	2	1	1	114	2	2	3	2	3	1	2	-1	1	2	60	-1	6	4	1	1	1	3
22	2	1	3	33	1	1	5	2	3	1	2	-1	1	2	30	-1	8	2	3	-1	5	2
22	2	1	2	50	1	1	3	2	4	1	1	2	1	2	60	-1	8	2	3	-1	3	3
22	2	4	1	78	1	1	4	4	3	1	2	-1	1	2	44	-1	2	7	3	-1	1	4
22	2	2	1	151	2	2	6	2	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	2	1	102	2	2	3	2	4	5	2	-1	1	2	49	-1	10	2	1	1	1	6
22	2	2	1	151	1	1	5	2	3	1	2	-1	1	2	50	-1	4	5	2	-1	3	7
22	2	1	2	86	1	1	3	2	4	3	1	2	1	2	42	-1	4	5	2	-1	1	6
22	2	1	2	16	1	2	6	3	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
22	2	2	1	84	3	2	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	2	1	86	2	2	3	2	5	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	2	1	86	1	2	4	2	4	1	2	-1	1	2	15	-1	10	9	1	2	2	2
22	2	2	1	79	1	1	4	2	6	1	2	-1	1	2	50	-1	10	2	1	1	2	10
22	2	2	1	103	2	2	3	2	4	1	2	-1	1	2	40	-1	4	5	1	2	6	3
22	2	1	2	86	2	2	3	2	3	1	1	2	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	4	2	43	1	1	4	2	3	1	2	-1	1	2	60	-1	5	9	1	2	1	3
22	2	2	1	72	1	1	5	2	3	1	2	-1	1	2	60	-1	5	8	3	-1	3	3
22	2	1	1	132	2	2	6	2	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
22	2	1	1	76	1	2	6	3	1	5	2	-1	1	2	30	-1	8	9	1	2	1	3
22	2	2	1	81	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	2	2	72	1	1	3	2	4	1	1	1	1	2	40	-1	8	3	1	1	3	7
22	2	1	2	59	1	2	3	4	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	4
22	2	1	3	33	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	3	1	66	2	2	4	2	2	5	2	-1	1	2	72	-1	10	4	3	-1	1	3
22	2	2	2	79	1	1	3	2	5	1	1	1	1	2	44	-1	3	2	1	1	2	8
22	2	2	1	49	2	2	3	2	3	1	2	-1	1	2	52	-1	2	8	1	1	1	4
22	2	2	1	151	1	1	6	2	4	5	2	-1	1	2	20	-1	8	4	3	-1	5	9
22	2	2	1	60	2	2	4	2	3	1	2	-1	1	2	45	-1	2	8	4	-1	5	1
22	2	2	1	84	2	2	6	2	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	4	1	83	1	1	3	2	5	1	1	1	1	1	60	12	8	2	2	-1	3	6
22	2	2	1	79	2	2	4	2	3	1	2	-1	1	2	84	-1	6	4	1	1	4	4
22	2	4	1	66	1	1	3	2	3	1	2	-1	1	2	60	-1	5	7	1	1	1	5
22	2	1	3	99	3	2	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	2	1	60	3	1	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	1	3	40	8	2	2	1	4	1	2	-1	1	2	72	-1	10	4	1	2	5	3
22	2	2	1	151	6	2	6	2	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	4	1	66	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	4	1	66	2	2	3	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	4	1	83	2	2	5	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	2	2	59	2	2	6	2	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
22	2	1	3	50	3	1	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	1	1	114	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	1	2	50	3	2	2	1	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	1	3	33	2	2	5	2	0	-1	2	-1	1	2	70	-1	6	4	3	-1	5	3
22	2	4	3	50	3	2	1	1	4	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	2	1	106	2	2	3	2	5	1	1	1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	2	1	59	3	1	2	1	5	1	2	-1	1	2	63	-1	4	5	3	-1	4	5
22	2	2	1	59	1	1	4	2	3	1	2	-1	1	2	48	-1	2	8	2	-1	1	6
22	2	1	1	180	2	2	6	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	1	3	33	1	1	5	2	1	1	2	-1	1	2	37	-1	9	9	1	1	3	3
22	2	4	2	77	1	1	3	2	3	1	1	1	1	2	70	-1	3	9	1	1	5	4
22	2	2	1	59	3	1	1	1	4	2	2	-1	1	2	24	-1	10	4	1	2	6	2
22	2	1	2	33	1	1	6	3	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
22	2	1	3	33	3	1	2	1	3	1	2	-1	1	2	66	-1	4	5	1	1	1	3
22	2	2	1	73	3	2	2	1	5	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	2	1	122	2	2	3	2	5	1	1	2	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	2	1	79	3	1	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	1	2	93	3	1	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	1	3	33	2	2	4	2	3	1	2	-1	1	2	28	-1	6	9	1	2	5	3
22	2	1	1	66	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	1	1	50	1	1	6	3	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
22	2	1	4	34	1	2	6	3	2	5	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
22	2	1	2	50	8	1	2	1	3	1	2	-1	1	2	48	-1	8	7	1	1	1	4
22	2	2	1	60	2	2	4	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	2	1	60	2	2	3	2	4	1	1	1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	1	1	66	1	2	6	3	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
22	2	1	1	66	1	2	4	3	3	1	2	-1	1	2	40	-1	2	9	1	1	3	4
22	2	2	2	59	1	1	6	2	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
22	2	4	2	76	2	2	3	2	3	1	1	1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	1	1	132	1	1	6	2	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
22	2	1	3	40	1	1	3	2	3	5	1	1	1	2	44	-1	3	9	1	2	5	4
22	2	2	1	59	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	1	1	76	3	1	3	1	4	1	2	-1	1	2	50	-1	8	9	1	1	3	4
22	2	1	1	66	6	2	5	3	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	2	1	103	1	1	4	2	3	1	2	-1	1	2	60	-1	2	8	2	-1	4	4
22	2	2	1	73	1	2	6	3	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
22	2	1	1	92	1	1	6	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
22	2	1	1	83	2	2	5	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
22	2	2	1	84	2	2	5	2	3	1	2	-1	1	2	66	-1	6	5	4	-1	5	1
22	2	2	1	103	3	1	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	4	1	83	2	2	3	2	5	1	1	1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	2	1	72	3	2	2	1	7	2	2	-1	1	2	15	-1	10	2	1	1	3	4
22	2	2	2	72	2	2	3	2	4	1	1	1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	2	1	79	1	2	5	2	2	5	2	-1	1	2	45	-1	10	9	1	1	2	3
22	2	1	1	50	3	1	4	1	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	3
22	2	3	1	66	1	1	5	2	1	1	2	-1	1	2	48	-1	3	7	1	1	5	4
22	2	1	3	17	1	2	6	3	0	-1	2	-1	1	2	30	-1	4	9	3	-1	5	2
22	2	1	2	50	3	2	2	1	3	1	2	-1	1	2	45	-1	10	3	1	1	2	4
22	2	2	1	59	2	2	3	2	3	1	1	1	1	2	21	-1	3	9	1	2	1	2
22	2	2	1	60	3	2	2	1	4	1	2	-1	1	2	45	-1	4	5	1	1	1	3
22	2	1	3	20	1	2	6	3	1	1	2	-1	1	2	40	-1	2	7	1	1	1	3
22	2	2	1	81	2	2	4	2	3	1	2	-1	1	2	48	-1	4	5	3	-1	1	4
22	2	2	1	59	2	2	6	2	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	2	1	81	1	1	6	2	0	-1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	3
22	2	1	1	90	2	2	6	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
22	2	2	1	102	3	1	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	4	2	50	1	2	3	2	3	1	2	-1	1	2	40	-1	2	9	1	1	3	3
22	2	1	3	23	1	2	1	1	5	4	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
22	2	2	1	59	1	1	4	2	3	1	1	1	1	2	50	-1	5	8	3	-1	1	6
22	2	2	1	81	2	2	3	2	3	1	2	-1	1	2	70	-1	4	5	1	2	5	3
22	2	4	2	50	3	2	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	2	1	79	2	2	4	2	5	1	2	-1	1	2	46	-1	10	2	1	1	2	7
22	2	2	1	59	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	1	1	33	2	2	6	2	1	5	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	2	1	81	1	1	4	2	3	1	2	-1	1	2	60	-1	4	2	1	1	1	7
22	2	1	2	93	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	1	3	26	1	2	3	1	4	1	2	-1	1	2	40	-1	4	5	1	1	3	3
22	2	3	1	66	3	1	2	1	3	1	2	-1	1	2	48	-1	2	7	1	1	3	4
22	2	1	1	33	1	1	5	2	0	-1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
22	2	4	1	73	1	2	6	3	0	-1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
22	2	2	1	151	6	1	6	2	2	1	2	-1	1	2	20	-1	1	6	3	-1	5	3
22	2	1	3	43	1	2	5	4	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
22	2	1	3	40	1	2	2	1	3	1	2	-1	1	2	60	-1	10	3	1	1	2	4
22	2	1	3	99	1	2	4	4	3	5	2	-1	2	-1	-1	-1	-1		-1	-1	-1	3
22	2	1	3	40	8	1	1	1	5	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
22	2	1	3	99	3	2	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	3	1	66	3	2	2	1	4	1	2	-1	1	2	48	-1	4	3	1	1	1	3
22	2	1	2	50	2	2	5	2	1	1	2	-1	1	2	81	-1	6	4	1	1	4	4
22	2	4	2	50	2	1	4	2	3	1	2	-1	1	2	40	-1	3	3	1	2	1	3
22	2	1	3	40	1	1	4	2	3	1	2	-1	1	2	54	-1	3	7	1	1	1	5
22	2	2	1	151	2	2	3	2	5	1	1	2	1	2	40	-1	10	2	1	1	2	8
22	2	2	1	73	1	1	5	2	7	1	2	-1	1	2	48	-1	10	2	1	1	1	7
22	2	2	1	151	1	1	3	2	6	1	1	2	1	2	50	-1	10	2	1	1	2	3
22	2	1	3	40	2	2	3	2	3	1	1	1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	2	1	72	3	1	1	1	4	4	2	-1	1	2	36	-1	6	4	1	2	1	3
22	2	2	1	73	3	1	2	1	5	4	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	1	3	40	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
22	2	1	3	99	3	1	1	1	4	4	2	-1	1	2	50	-1	6	4	1	1	1	3
22	2	2	1	72	2	2	4	2	3	1	2	-1	1	1	15	5	10	9	1	2	5	3
22	2	1	2	93	2	2	4	2	3	1	2	-1	1	2	48	-1	4	5	4	-1	5	1
23	2	1	3	26	1	2	1	1	5	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	3	3	69	1	1	3	2	3	1	1	1	1	2	60	-1	2	8	1	1	2	5
23	2	4	2	69	1	1	5	2	2	1	2	-1	1	2	50	-1	3	7	1	2	5	5
23	2	2	1	49	1	1	3	2	3	1	1	1	1	2	45	-1	2	3	1	1	3	7
23	2	2	1	43	3	1	2	1	5	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	1	1	80	1	2	6	3	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	1	1	99	2	2	6	2	3	1	2	-1	1	1	40	35	8	2	1	1	3	3
23	2	2	1	96	1	2	6	3	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	5
23	2	4	4	40	2	2	3	2	3	1	1	1	1	2	42	-1	6	9	1	2	5	4
23	2	4	1	45	1	1	3	2	4	1	1	1	1	2	12	-1	3	7	1	2	5	4
23	2	2	1	85	1	1	4	2	3	1	2	-1	1	2	112	-1	10	4	3	-1	6	4
23	2	4	3	23	1	1	3	1	3	5	2	-1	1	2	48	-1	4	9	1	1	1	3
23	2	1	2	33	1	1	2	1	5	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	3	3	40	2	2	3	2	3	1	2	-1	1	2	45	-1	2	3	1	1	3	5
23	2	2	1	82	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	3	1	30	1	1	3	2	3	1	2	-1	1	2	48	-1	10	7	1	1	2	5
23	2	2	3	89	1	1	4	2	2	1	2	-1	1	2	54	-1	4	9	1	1	1	5
23	2	3	3	69	2	2	3	2	1	1	1	1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	82	2	2	3	2	5	1	1	1	1	2	40	-1	2	3	1	1	2	4
23	2	2	2	138	3	2	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	3	3	40	1	1	2	2	3	1	2	-1	1	2	42	-1	4	3	1	1	3	6
23	2	1	3	26	9	2	1	1	5	2	2	-1	1	2	3	-1	10	2	3	-1	5	2
23	2	3	2	40	3	2	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	2	105	3	2	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	2	105	2	2	4	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	2	46	2	2	3	2	3	1	1	2	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	2	138	3	2	1	1	5	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	85	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	161	1	1	4	2	4	1	2	-1	1	2	60	-1	10	8	1	1	3	6
23	2	1	2	42	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	1	1	82	2	2	4	2	3	1	2	-1	1	2	2	-1	9	3	1	1	5	2
23	2	4	1	45	3	1	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	4	3	45	1	1	4	2	5	1	2	-1	1	2	24	-1	10	2	3	-1	5	6
23	2	2	2	49	1	1	3	2	5	1	2	-1	1	1	50	4	2	3	1	1	6	6
23	2	4	1	45	3	2	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	1	2	99	1	1	4	2	3	1	2	-1	1	2	84	-1	4	5	3	-1	6	9
23	2	4	2	69	2	2	3	2	3	1	2	-1	1	2	46	-1	5	3	1	1	1	6
23	2	3	1	43	1	2	2	1	3	1	2	-1	1	2	45	-1	2	9	1	1	3	4
23	2	2	2	105	3	1	2	1	5	1	2	-1	1	2	60	-1	2	3	1	1	2	5
23	2	1	1	109	1	2	6	3	0	-1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	4
23	2	2	1	161	2	2	4	2	7	2	2	-1	1	2	44	-1	10	1	2	-1	1	11
23	2	2	1	105	2	1	3	2	5	1	1	1	1	2	50	-1	2	2	1	1	3	7
23	2	4	3	45	1	1	3	2	3	1	1	2	1	2	40	-1	4	5	1	1	5	5
23	2	2	2	49	2	2	3	2	5	1	2	-1	1	2	40	-1	10	2	1	1	6	3
23	2	2	1	105	3	1	2	1	7	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	1	1	1	83	3	1	2	1	4	1	2	-1	1	2	20	-1	1	6	3	-1	5	2
23	2	4	2	40	2	2	3	2	3	1	1	2	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	109	2	2	4	2	2	1	2	-1	1	2	60	-1	10	7	3	-1	1	4
23	2	2	2	138	3	1	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	1	1	1	83	6	2	6	3	0	-1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	3	2	54	1	1	3	2	4	1	2	-1	1	2	50	-1	2	3	1	1	2	7
23	2	2	1	105	2	2	5	2	2	1	1	1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	105	1	2	5	2	6	1	2	-1	1	2	81	-1	10	2	1	1	2	7
23	2	2	2	105	2	2	4	2	6	3	2	-1	1	2	40	-1	10	2	1	1	2	7
23	2	2	1	96	1	1	5	2	3	1	2	-1	1	2	96	-1	8	9	1	1	6	3
23	2	4	3	16	1	1	6	3	3	3	2	-1	2	-1	-1	-1	-1		-1	-1	-1	2
23	2	2	1	109	2	2	2	2	4	1	2	-1	1	2	40	-1	4	3	1	1	3	8
23	2	4	1	40	2	2	3	2	4	5	1	1	1	2	44	-1	10	2	1	1	6	3
23	2	4	2	69	2	2	4	2	2	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	2	85	2	2	4	2	3	1	2	-1	1	2	48	-1	2	9	2	-1	1	3
23	2	2	1	30	1	2	5	4	3	1	2	-1	1	2	45	-1	2	8	1	1	1	4
23	2	2	1	49	3	1	2	1	4	4	2	-1	1	2	84	-1	10	4	1	1	6	3
23	1	1	1	83	3	1	3	1	3	1	2	-1	1	2	45	-1	2	8	1	1	3	4
23	2	1	2	99	3	2	2	1	4	4	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	96	1	1	3	2	3	1	1	1	1	2	58	-1	2	3	1	1	2	7
23	2	2	1	89	2	2	4	2	4	5	2	-1	1	1	48	20	10	3	1	1	2	5
23	2	2	1	161	3	2	2	1	5	2	2	-1	1	2	44	-1	10	3	1	1	1	4
23	2	2	1	105	1	1	4	2	6	5	2	-1	1	2	45	-1	10	1	1	1	3	11
23	2	2	1	105	2	2	4	2	5	1	2	-1	1	2	25	-1	10	2	1	2	3	3
23	2	1	2	99	3	2	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	161	6	2	6	3	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	1	1	129	1	1	6	2	1	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	3
23	2	2	1	89	1	1	4	2	4	1	2	-1	1	2	40	-1	2	3	1	1	2	5
23	2	2	1	82	1	1	4	2	5	1	2	-1	1	2	56	-1	10	4	1	1	1	7
23	2	2	1	161	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	3	1	50	1	1	4	2	3	1	2	-1	1	2	45	-1	10	7	1	1	3	7
23	2	2	1	30	3	1	2	1	3	1	2	-1	1	2	12	-1	6	4	1	2	6	2
23	2	2	1	49	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	96	2	2	3	2	3	1	1	1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	49	1	1	4	2	3	1	2	-1	1	2	60	-1	2	8	1	1	1	5
23	2	3	1	99	2	2	4	2	3	1	2	-1	1	2	84	-1	6	4	1	1	1	3
23	2	2	1	161	3	2	2	1	4	1	2	-1	1	2	48	-1	3	4	1	1	1	3
23	2	4	1	40	1	1	3	2	6	1	1	1	1	2	84	-1	9	2	1	1	2	5
23	2	1	1	99	4	2	3	2	3	1	1	2	1	2	26	-1	2	9	1	2	5	2
23	2	3	1	50	3	1	2	1	5	1	2	-1	1	2	48	-1	3	3	1	1	2	4
23	2	4	1	59	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	3	2	50	2	2	2	2	3	1	1	2	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	2	138	2	2	3	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	105	6	1	6	2	5	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	1	2	23	1	1	2	1	5	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	161	2	2	5	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	4	3	45	3	1	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	3	1	50	3	1	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	2	138	1	1	4	2	5	3	2	-1	1	2	40	-1	2	1	2	-1	4	9
23	2	4	1	45	2	2	3	2	5	5	1	1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	105	2	2	3	2	3	1	1	1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	3	1	50	2	2	3	2	3	1	2	-1	1	2	50	-1	7	5	1	1	2	7
23	2	2	1	105	2	1	5	2	6	1	2	-1	1	2	40	-1	10	3	1	1	1	6
23	2	2	1	82	1	1	3	2	5	1	1	1	1	2	50	-1	2	1	2	-1	1	6
23	2	3	2	40	3	2	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	3	89	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	3	2	50	1	1	2	2	3	1	1	2	1	2	42	-1	2	1	1	1	3	3
23	2	2	3	89	2	2	4	2	2	1	2	-1	1	2	50	-1	2	9	3	-1	6	3
23	2	4	2	40	2	2	3	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	3	46	1	1	3	2	5	1	1	3	1	1	38	6	10	2	1	2	1	6
23	2	4	1	59	3	2	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	161	2	2	3	2	3	1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	161	6	2	6	3	1	1	2	-1	1	2	98	-1	4	5	3	-1	6	9
23	2	2	2	105	1	1	4	2	5	1	2	-1	1	2	40	-1	10	2	1	1	2	7
23	2	3	1	50	1	1	3	2	4	1	2	-1	1	2	60	-1	7	3	1	1	3	7
23	2	4	4	40	1	1	4	2	5	1	1	1	1	2	84	-1	10	1	1	1	6	5
23	2	4	2	69	3	1	2	1	3	1	2	-1	1	2	72	-1	10	7	1	1	4	5
23	2	1	1	46	2	2	6	2	0	-1	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	3	1	50	2	2	5	2	1	1	2	-1	1	2	90	-1	10	9	1	1	1	3
23	2	2	1	96	3	1	2	1	5	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	3	1	99	3	2	2	1	5	1	2	-1	1	2	40	-1	10	3	1	1	3	3
23	2	4	1	40	3	1	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	85	2	2	4	2	3	1	2	-1	1	2	42	-1	10	4	4	-1	6	1
23	2	2	1	85	1	1	4	2	5	1	2	-1	1	2	45	-1	10	2	1	1	2	9
23	2	1	2	42	3	2	1	1	2	5	2	-1	1	2	11	-1	6	4	1	2	6	2
23	2	2	1	86	1	1	5	2	3	1	2	-1	1	2	50	-1	2	8	1	1	3	9
23	2	1	1	82	1	1	4	2	4	3	2	-1	1	2	70	-1	2	8	3	-1	5	10
23	2	4	2	40	1	1	3	2	5	1	1	2	1	2	40	-1	4	3	1	1	3	6
23	2	2	1	86	2	2	3	2	3	1	2	-1	1	2	30	-1	10	9	1	2	3	3
23	2	2	1	49	2	2	4	2	3	1	2	-1	1	2	50	-1	4	5	1	1	3	3
23	2	2	1	105	3	1	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	49	2	2	3	2	4	1	1	1	2	-1	-1	-1	-1		-1	-1	-1	1
23	1	1	1	83	1	1	6	2	0	-1	2	-1	1	2	30	-1	1	6	3	-1	5	3
23	2	3	2	50	2	2	3	2	3	1	1	1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	105	3	1	2	1	5	1	2	-1	1	2	40	-1	10	2	1	1	3	8
23	2	2	1	109	3	1	2	1	4	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	105	3	2	1	1	5	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	4	1	40	1	2	4	3	1	1	2	-1	1	2	48	-1	3	7	1	1	1	4
23	2	2	1	85	3	1	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	4	1	45	2	2	3	2	3	1	2	-1	1	2	49	-1	6	4	1	2	4	4
23	1	1	1	92	1	2	6	3	0	-1	2	-1	1	2	56	-1	4	5	3	-1	5	3
23	2	3	1	30	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	85	3	1	1	1	5	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	2	85	2	2	3	2	3	1	2	-1	1	2	40	-1	3	3	4	-1	2	1
23	2	2	1	89	3	2	1	1	1	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	1	1	82	3	2	1	1	3	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	2	1	86	2	2	5	2	2	1	2	-1	1	2	40	-1	2	9	1	1	3	4
23	2	2	1	86	3	1	1	1	2	2	2	-1	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	4	1	45	1	1	4	2	3	1	2	-1	1	2	78	-1	10	4	3	-1	5	5
23	2	3	1	50	4	2	3	2	3	1	1	1	1	2	50	-1	7	3	1	1	3	10
23	2	2	1	85	2	2	4	2	4	1	2	-1	1	2	30	-1	10	2	1	2	2	3
23	2	4	3	45	2	2	3	2	3	1	1	2	2	-1	-1	-1	-1		-1	-1	-1	1
23	2	4	3	26	1	1	4	4	3	1	2	-1	1	2	36	-1	3	9	1	2	5	3
